,Python/is_empty1,Python/is_empty2,C++/is_empty,C++/old_is_empty,/result,aut/states,aut/edges,aut/sccs,aut/ntsccs,aut/nrsccs,aut/nrstates,aut/sets,aut/acc,/bench
68,0.9345352160744369,0.011863964848453179,0.008689331320347264,7.996958800358698,FFFF,7959,31836,1841,226,226,6344,16,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)),Streett
69,0.09191175219602883,0.005507032979512588,0.0026144594902871177,0.6022825860418379,FFFF,383,1532,25,9,2,315,18,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)) & (Fin(16) | Inf(17)),Streett
70,0.12340581801254302,0.003795653629931621,0.0011631217852118424,0.6752817340893671,FFFF,942,3768,284,80,73,692,14,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)),Streett
71,0.01742939290124923,0.0034400326397735627,0.000872889552032575,0.10175009799422696,FFFF,65,260,6,1,1,60,10,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)),Streett
72,13.55180959799327,0.0066676915006246415,0.0037092193600255998,10.661021649139002,FFFF,13426,53704,2451,649,338,10893,18,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)) & (Fin(16) | Inf(17)),Streett
73,0.19401858901255764,0.004131741479504854,0.0013444315301603638,1.1771140451310202,FFFF,1171,4684,331,88,88,928,14,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)),Streett
74,0.25077177496859804,0.0062200722796842455,0.003321559060132131,1.602007519977633,FFFF,1045,4180,193,56,27,879,24,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)) & (Fin(16) | Inf(17)) & (Fin(18) | Inf(19)) & (Fin(20) | Inf(21)) & (Fin(22) | Inf(23)),Streett
75,0.08878936300752685,0.004974959619576111,0.0021968663699226455,0.605650209938176,FFFF,367,1468,15,7,6,358,16,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)),Streett
76,0.006080305540235713,0.0034099887195043264,0.0008477870280621573,0.01975421839742921,FFFF,11,44,6,2,2,7,4,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)),Streett
77,0.15195264300564304,0.004916742839850485,0.0022142037702724336,1.1082013251143508,FFFF,1559,6236,446,105,61,1171,12,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)),Streett
78,0.0057431498798541725,0.003255672460072674,0.0007832397820893675,0.02463264109683223,FFFF,11,44,7,3,3,7,2,Fin(0) | Inf(1),Streett
79,0.009749488899251446,0.0033362408500397576,0.0008284824920119718,0.0417580058099702,FFFF,34,136,8,2,2,28,8,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)),Streett
80,0.4512456998927519,0.006227289739763364,0.0033399969001766294,0.7445997920585796,FFFF,1031,4124,574,53,23,393,20,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)) & (Fin(16) | Inf(17)) & (Fin(18) | Inf(19)),Streett
81,0.0064512297802139075,0.0033172568498412145,0.0008261079399380833,0.0032716780301416293,FFFF,4,16,2,1,1,3,2,Fin(0) | Inf(1),Streett
82,0.07216218080138788,0.005330728800036013,0.0024819799599936233,0.4617908439831808,FFFF,347,1388,30,10,10,327,8,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)),Streett
83,1.5644850450917147,0.006022614979883656,0.003179079889669083,11.976572501589544,FFFF,9527,38108,851,646,352,8810,24,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)) & (Fin(16) | Inf(17)) & (Fin(18) | Inf(19)) & (Fin(20) | Inf(21)) & (Fin(22) | Inf(23)),Streett
84,0.06036894159624353,0.003739529819577001,0.0011047403200063854,0.8012902099872008,FFFF,751,3004,23,4,4,732,12,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)),Streett
85,0.4332815899979323,0.0039880543597973885,0.0013050425151595847,0.9481883459957317,FFFF,980,3920,213,25,15,775,24,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)) & (Fin(16) | Inf(17)) & (Fin(18) | Inf(19)) & (Fin(20) | Inf(21)) & (Fin(22) | Inf(23)),Streett
86,0.022150014602812008,0.003213527799816802,0.0007620949699776247,0.05367023120634258,FFFF,59,236,21,10,10,48,6,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)),Streett
87,0.006259736960055306,0.003197540669934824,0.0007352763600647449,0.02338246299768798,FFFF,14,56,7,5,4,11,4,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)),Streett
88,0.1752496700210031,0.006278203999390826,0.003388239800115116,1.0088982299203053,FFFF,987,3948,319,83,60,728,14,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)),Streett
89,0.014449044599314221,0.003433647340280004,0.0008670569600071758,0.05325137899490073,FFFF,41,164,10,1,1,32,10,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)),Streett
90,0.0960381294018589,0.008277732420247048,0.005437722820788622,0.4239982640137896,FFFF,554,2216,87,24,18,480,12,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)),Streett
91,0.0807461207965389,0.005359042859636247,0.002506285580457188,0.4343380919890478,FFFF,387,1548,65,21,10,310,16,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)) & (Fin(14) | Inf(15)),Streett
92,0.14348824400804006,0.00412398949963972,0.0014141732497955672,0.9502134380163625,FFFF,939,3756,247,89,62,730,14,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)),Streett
93,0.018888105600490236,0.0034665722801582887,0.0009051354220137,0.12222345900954679,FFFF,99,396,15,8,7,91,8,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)),Streett
94,0.016488977349945345,0.004267091420479119,0.001620345925039146,0.0828377234051004,FFFF,64,256,1,1,1,64,8,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)),Streett
95,0.00997973338002339,0.0034885537100490184,0.0009711353119928389,0.031994351296452804,FFFF,30,120,14,6,4,20,6,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)),Streett
96,0.021229790203506127,0.004041494280099869,0.0014718879951396958,0.02962342599639669,FFFF,34,136,22,5,3,15,6,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)),Streett
97,0.020174975896952673,0.003387110229814425,0.0009096977759618312,0.023553673998685555,FFFF,9,36,3,2,2,8,4,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)),Streett
98,0.230059512949083,0.0038527611701283603,0.0012162334998720326,1.607462094980292,FFFF,964,3856,8,3,3,959,14,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)) & (Fin(8) | Inf(9)) & (Fin(10) | Inf(11)) & (Fin(12) | Inf(13)),Streett
99,0.022508929698960855,0.003357309749699198,0.0008405571400653571,0.04323275060160085,FFFF,59,236,39,17,11,31,8,(Fin(0) | Inf(1)) & (Fin(2) | Inf(3)) & (Fin(4) | Inf(5)) & (Fin(6) | Inf(7)),Streett
0,0.8447175399633124,0.5129163520177826,0.15674533249693923,4.339519959175959,TTTT,600,4627,4,2,1,597,19,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & Inf(5))))) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & Inf(18))))))))))))),parity-like
1,20.70903609856032,4.077637660084292,1.9318984399433248,232.7750269905664,TTTT,12284,98254,4,1,1,12281,27,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | Fin(19)))))))))))))))))))) & Fin(20) & (Inf(21) | (Fin(22) & (Inf(23) | (Fin(24) & (Inf(25) | Fin(26)))))),parity-like
2,6.725009259535,2.332933699944988,0.7587091639870778,55.65967200091109,TTTT,933,7464,102,101,56,880,23,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))))))))))))))))) & Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | Fin(22)))),parity-like
3,1.0442274701199494,0.4078459079610184,0.125919824000448,4.627289240015671,TTTT,540,4306,110,58,21,444,12,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | Fin(4)))) & Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | Fin(11)))))),parity-like
4,3.497851699939929,1.3595796350273304,0.38428555603604764,19.817590300226584,TTTT,903,7132,459,182,78,505,18,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))))))))),parity-like
5,8.657430139137432,3.7894197803689167,1.1208676849491894,59.909370401874185,TTTT,2085,16680,457,317,75,1693,17,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | Fin(11)))))))))))) & Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | Fin(16)))),parity-like
6,0.6347302980720997,0.13345194249995984,0.04555078039411455,1.081894105009269,TTTT,536,2490,231,48,4,236,13,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & Inf(8))))))))) & Fin(9) & (Inf(10) | (Fin(11) & Inf(12))),parity-like
7,4.973235100042075,1.7146687599597499,0.7807155039627105,84.98780720401555,TTTT,4199,33582,6,2,1,4194,23,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))))))))))))))))) & Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | Fin(22)))),parity-like
8,3.805211529834196,1.5903469151817262,0.4787988959578797,14.97567915066611,TTTT,1121,8964,639,273,59,527,18,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))))))))) & Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))),parity-like
9,1.8686268999590538,0.4949432419380173,0.18072139599826187,6.072466479381546,TTTT,702,5348,34,21,7,672,17,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & Inf(16))))))))))))),parity-like
10,4.5265326800290495,1.5654321599868126,0.6595866720890626,45.74929439695552,TTTT,2388,19104,119,45,12,2226,20,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | Fin(19)))))))))))),parity-like
11,34.947969898348674,20.36077280063182,7.445334440562874,3049.847067974042,TTTT,11195,89560,2770,1343,408,8629,22,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))))) & Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | (Fin(19) & (Inf(20) | Fin(21)))))))))))),parity-like
12,1.9504109499393962,0.4105492160888389,0.1929667769873049,9.687520199804567,TTTT,837,5454,217,134,10,437,18,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))))))))),parity-like
13,6.614620659966022,0.9052335999440402,0.5082096139667556,106.3673764874693,TTTT,1206,9400,417,416,51,753,30,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & Inf(13))))))))))))) & Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | (Fin(22) & (Inf(23) | (Fin(24) & (Inf(25) | (Fin(26) & (Inf(27) | (Fin(28) & Inf(29))))))))))))))),parity-like
14,5.710209520766512,1.5058165549999103,0.5449817799963057,49.4774220045656,TTTT,1807,14445,488,263,70,1249,18,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))))))))) & Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))),parity-like
15,4.64871586067602,2.0939362596254796,0.6866000880254433,20.373116800328717,TTTT,823,6584,206,205,42,593,18,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))))))))),parity-like
16,0.7115299260476604,0.28707244899123907,0.10598702548304573,5.858131740242243,TTTT,909,6956,6,1,1,904,15,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7)))))))) & Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))),parity-like
17,19.059195648878813,3.2461046904791147,1.6014047298813239,241.75222095800564,TTTT,5175,41398,1909,1101,209,2948,21,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & Inf(17))))))))))))))))) & Fin(18) & (Inf(19) | Fin(20)),parity-like
18,1.1550712247844785,0.44518585596233606,0.15809927298687398,4.173870020313188,TTTT,806,6444,8,2,1,798,15,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | Fin(4)))) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))))))),parity-like
19,23.240110598271713,7.299999099923298,2.849338829983026,4428.089991968591,TTTT,11973,95780,645,366,103,11117,25,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | (Fin(22) & (Inf(23) | Fin(24)))))))))))))))))),parity-like
20,5.435194179881364,1.2602487648837268,0.5275909920455888,34.47591100120917,TTTT,4245,33960,119,27,5,4103,15,Fin(0) & (Inf(1) | Fin(2)) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))))))))),parity-like
21,5.338215859374031,2.0549746497999877,0.7248547920025885,43.12894940376282,TTTT,2374,18992,729,209,54,1664,22,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | (Fin(19) & (Inf(20) | Fin(21)))))))))))))))))),parity-like
22,7.731077839853242,4.186562899267301,1.562634730071295,82.13579419534653,TTTT,1414,11312,100,56,19,1333,25,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | Fin(13)))))))))))))) & Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | (Fin(22) & (Inf(23) | Fin(24)))))))))),parity-like
23,1.977764229523018,0.7875520080560818,0.3303627929999493,15.823640499729663,TTTT,756,6048,166,58,7,580,24,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))))))))))) & Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | (Fin(19) & (Inf(20) | (Fin(21) & (Inf(22) | Fin(23)))))))),parity-like
24,3.4012657502898946,1.8329585398896597,0.7715050459373742,54.92550819180906,TTTT,3049,24392,487,160,54,1949,16,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | Fin(8)))))))) & Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | Fin(15)))))),parity-like
25,4.285916660446674,1.4906128699658439,0.5530553500866517,36.68517329497263,TTTT,1244,9769,377,182,64,909,18,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & Inf(12))))))))))))) & Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))),parity-like
26,2.2561482700984925,1.0228643851587549,0.36945917597040534,23.752872098702937,TTTT,2999,22271,536,30,19,2457,16,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | Fin(12)))))))))))) & Fin(13) & (Inf(14) | Fin(15)),parity-like
27,2.8815255704103038,1.1316734651336446,0.4098420700756833,18.22723695077002,TTTT,915,6950,197,97,19,709,22,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & Inf(9))))))))) & Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & (Inf(19) | (Fin(20) & Inf(21))))))))))),parity-like
28,5.09178166044876,2.12111012020614,0.7777086100541055,48.255655204411596,TTTT,4593,36744,1500,192,42,2997,17,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | Fin(13)))))))))))))) & Fin(14) & (Inf(15) | Fin(16)),parity-like
29,2.124135820195079,0.9781301460461691,0.3327036130358465,9.528593180002645,TTTT,503,4024,110,59,15,403,20,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))))) & Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | Fin(19)))))))),parity-like
30,1.8895048249396496,0.3551860809675418,0.16295961898867972,5.629061859799549,TTTT,516,3957,186,144,14,290,20,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & Inf(7))))))) & Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & Inf(19))))))))))),parity-like
31,73.75875159632415,30.599020601948723,16.673576849279925,29237.621849984862,TTTT,52944,339417,13498,2921,647,34131,30,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | Fin(4)))) & Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | (Fin(19) & (Inf(20) | (Fin(21) & (Inf(22) | (Fin(23) & (Inf(24) | (Fin(25) & (Inf(26) | (Fin(27) & (Inf(28) | Fin(29)))))))))))))))))))))))),parity-like
32,1.7499062450951897,0.5114545261021703,0.14762397500453517,3.656630149926059,TTTT,612,4896,133,79,14,467,10,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | Fin(6)))))) & Fin(7) & (Inf(8) | Fin(9)),parity-like
33,2.179249309701845,0.2597621050081216,0.16201237199129537,7.431154700461775,TTTT,626,4774,314,222,20,225,20,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & Inf(9))))))))) & Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | (Fin(14) & (Inf(15) | (Fin(16) & (Inf(17) | (Fin(18) & Inf(19))))))))),parity-like
34,30.177034199004993,22.47955400380306,7.5759980792645365,167.24746450199746,TTTT,7508,60064,2,1,1,7507,23,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))))))))))))))))) & Fin(18) & (Inf(19) | (Fin(20) & (Inf(21) | Fin(22)))),parity-like
35,9.832392799435183,3.40730372001417,1.2788018549326807,91.68330420507118,TTTT,7157,55153,72,13,3,7085,21,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & Inf(5))))) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | (Fin(17) & (Inf(18) | (Fin(19) & Inf(20))))))))))))))),parity-like
36,4.922923760022968,0.6998278420651332,0.3142502030241303,21.237624902278185,TTTT,2155,17236,2,1,1,2154,15,Fin(0) & (Inf(1) | Fin(2)) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))))))))),parity-like
37,1.0627031949115917,0.22192452201852575,0.12651046901009977,2.6193139899987727,TTTT,757,4912,260,115,6,286,16,Fin(0) & (Inf(1) | (Fin(2) & (Inf(3) | (Fin(4) & (Inf(5) | (Fin(6) & (Inf(7) | (Fin(8) & (Inf(9) | Fin(10)))))))))) & Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | Fin(15)))),parity-like
38,2.9658048698911443,1.2309353100135922,0.5029654359677806,24.002147698774934,TTTT,2025,16196,39,11,3,1980,15,(Inf(0) | (Fin(1) & (Inf(2) | (Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | Fin(7)))))))) & Fin(8) & (Inf(9) | (Fin(10) & (Inf(11) | (Fin(12) & (Inf(13) | Fin(14)))))),parity-like
39,1.055778644804377,0.9469590280205011,0.22504073404707015,2.487911260104738,TTTT,3248,7555,2912,19,10,346,18,Fin(0) & (Inf(1) | Fin(2)) & Fin(3) & (Inf(4) | (Fin(5) & (Inf(6) | (Fin(7) & (Inf(8) | (Fin(9) & (Inf(10) | (Fin(11) & (Inf(12) | (Fin(13) & (Inf(14) | (Fin(15) & (Inf(16) | Fin(17)))))))))))))),parity-like
